"4bf4ac0a-c11e-4c43-a4fd-8d9aa97cadd5,https://specseyewear.com/products/honi-sun,Maui Jim Honi,$249.99"
"8979c3f6-5de3-4fb1-8525-54c5d24e6d34,https://specseyewear.com/products/southern-cross,Maui Jim Southern Cross,$249.99"
"0f585e17-da4b-4923-b9a4-3448369e86e4,https://specseyewear.com/products/starfish-sun,Maui Jim Starfish,$249.99"
"97ad0baf-c52a-4e37-9015-16f5840d36b5,https://specseyewear.com/products/nalani-sunglass,Maui Jim Nalani,$279.99"
"030801bf-ac21-49f0-9b65-d1492b91bc9d,https://specseyewear.com/products/waterman-sunglass,Maui Jim Waterman,$249.99"
"35c4747b-7882-44fd-96cb-62b4b9bc3e4e,https://specseyewear.com/products/even-keel-sunglass,Maui Jim Even Keel,$329.99"
"729bb50c-70e6-4ec3-b1af-348906c5f2c4,https://specseyewear.com/products/orchid-sunglass,Maui Jim Orchid,$249.99"
"f27bbc8b-0aaf-4b07-a4c4-546319d54981,https://specseyewear.com/products/south-swell-sunglass,Maui Jim South Swell,$259.99"
"deae5c40-fa6f-457b-bda0-9306a6109da6,https://specseyewear.com/products/sugar-cane-sunglass,Maui Jim Sugar Cane,$249.99"
"b5bda108-7109-4c36-a643-49a24902715a,https://specseyewear.com/products/kalani-sunglass,Maui Jim Kalani,$329.99"
"55e8e006-7307-40af-8fe6-9a85d29d43cc,https://specseyewear.com/products/kila-sunglass,Maui Jim Kila,$329.99"
"da3f0e81-c04f-4ce9-b5ac-bdb1eba28c9f,https://specseyewear.com/products/capri-sunglass,Maui Jim Capri,$329.99"
"d495e0db-3864-4c98-b1d5-9cb267f4ac23,https://specseyewear.com/products/isola-sunglass,Maui Jim Isola,$329.99"
"b1cd3978-ed85-4d2b-8bbd-0b01c33d2374,https://specseyewear.com/products/puakenikeni-sunglass,Maui Jim Puakenikeni,$349.99"
"ee1eab25-ade0-40c7-8aeb-5ae20edcf069,https://specseyewear.com/products/lotus-sunglass,Maui Jim Lotus,$249.99"
"f98042dc-7c5c-4ec0-bb03-058b5b20ecdc,https://specseyewear.com/products/mariana-sunglass,Maui Jim Mariana,$329.99"
"8576478f-5c62-4dad-ba55-21765cddb2c1,https://specseyewear.com/products/little-bell-sunglass,Maui Jim Little Bell,$329.99"
"ce92dc94-c598-4ed7-98d0-1b93dcd5a998,https://specseyewear.com/products/relaxation-mode,Maui Jim Relaxation Mode,$349.99"
"8e77a335-ba9c-4aea-a40b-3428509b947a,https://specseyewear.com/products/kawika-sun,Maui Jim Kawika,$299.99"
"5aa3c1dc-8813-4157-ab8a-26ec727deb5c,https://specseyewear.com/products/mongoose-sunglass,Maui Jim Mongoose,$249.99"
"060fb226-3032-41a4-940a-f8f8d0975239,https://specseyewear.com/products/alenuihaha,Maui Jim Alenuihaha,$249.99"
